date,account,sentiment,daily_pnl,win_rate,avg_pnl_per_trade,trade_count,avg_trade_size,long_percentage
2024-12-22,trader_8,Fear,91.92729074737156,50.71268586483177,45.96364537368578,2,14560.593414843013,60.87239105079982
2024-12-23,trader_8,Extreme Greed,-92.05674511390498,45.33714848475793,-92.05674511390498,1,12978.436778756393,67.09059480827945
2024-12-24,trader_8,Extreme Fear,60.59840873426054,57.70076618910001,12.119681746852107,3,12528.34275263049,69.26908869526636
2024-12-25,trader_8,Neutral,19.19250896796274,52.6339067844136,19.19250896796274,3,6085.446499870481,54.425710036865794
2024-12-26,trader_8,Fear,102.45285201501103,51.29712175414203,34.150950671670344,4,6849.98661130984,41.67292750295869
2024-12-27,trader_8,Greed,102.14793818840103,49.640126256657204,102.14793818840103,1,6984.307465394797,46.41350377343083
2024-12-28,trader_8,Extreme Greed,-227.87634385471512,50.91229441031467,-113.93817192735756,4,9759.340528842304,66.41644358312465
2024-12-29,trader_8,Fear,55.09261205368767,53.05116718470674,27.546306026843833,4,10578.935388237187,38.621731404181816
2024-12-30,trader_8,Neutral,40.88063299795566,54.69349614419825,40.88063299795566,3,2576.5000865503653,66.48257811505556
2024-12-31,trader_8,Fear,133.79810749161885,54.1297734158936,33.44952687290471,2,12105.21549582651,36.00614576735501
2025-01-01,trader_8,Greed,-144.78304578653947,48.61917730157926,-72.39152289326974,2,3716.75432343847,56.245988580126614
2025-01-02,trader_8,Extreme Greed,-165.2915183568621,44.52679627739349,-82.64575917843105,3,7493.61624543285,60.993110666184855
2025-01-03,trader_8,Fear,21.844572247990236,54.08688760529318,21.844572247990236,2,12772.44567396079,32.00576092287241
2025-01-04,trader_8,Neutral,70.07846829540667,48.70003540575031,23.35948943180222,4,9038.26799453416,50.03021098963944
2025-01-05,trader_8,Neutral,-149.46719152100852,52.55709922492393,-74.73359576050426,6,9401.735159152951,36.25045359245422
2025-01-06,trader_8,Neutral,20.256761620172156,47.30421971814337,6.7522538733907185,2,1609.8495280138802,38.690296019754584
2025-01-07,trader_8,Extreme Greed,-2.939407033434982,51.720420941766236,-2.939407033434982,1,9023.790925815905,61.23897602872209
2025-01-08,trader_8,Neutral,99.92814625422432,54.77895987786127,99.92814625422432,4,9310.495564688345,40.69378848635414
2025-01-09,trader_8,Greed,65.17545082769243,44.520986595623,21.725150275897477,3,13785.438672836424,39.278738086311435
2025-01-10,trader_8,Fear,197.18079068757976,48.0608753097559,65.72693022919326,3,12436.046727574314,42.021070289539836
2025-01-11,trader_8,Fear,58.86389627470659,52.248679270680114,58.86389627470659,5,4047.322264923135,35.467802979561455
2025-01-12,trader_8,Greed,-205.45995095181624,48.05400371953344,-68.48665031727208,3,6240.706151754353,40.883366303119104
2025-01-13,trader_8,Extreme Fear,112.20959284334745,50.19750300166879,112.20959284334745,3,1897.8935313233656,39.05078339033741
2025-01-14,trader_8,Greed,80.15216331392688,50.043964469152016,80.15216331392688,1,2038.4168239889134,69.68686857793638
2025-01-15,trader_8,Greed,288.9767100043333,50.40077159687724,288.9767100043333,2,6260.630869255481,69.29930604244427
2025-01-16,trader_8,Greed,79.47687217390909,51.565489087292065,39.73843608695454,3,12099.823473719707,47.30569922416144
2025-01-17,trader_8,Neutral,44.62178669772867,51.04072100599063,44.62178669772867,4,9283.363488309054,30.506313139366487
2025-01-18,trader_8,Extreme Fear,110.01733372790649,54.160985621493545,110.01733372790649,2,5387.677860643788,35.977276085680764
2025-01-19,trader_8,Greed,240.31159272210516,44.552312169185655,240.31159272210516,1,6966.121678310133,67.8337763625086
2025-01-20,trader_8,Fear,189.8988537917125,50.567416013415496,189.8988537917125,5,2882.398570738902,41.576205228176505
2025-01-21,trader_8,Greed,141.8485130997223,48.829644186886874,35.46212827493058,5,1833.3667562055148,53.260332384962894
2025-01-22,trader_8,Fear,358.71310703153193,57.673191722305916,358.71310703153193,1,9322.633968776665,43.79556696692733
2025-01-23,trader_8,Extreme Fear,-189.06659904928352,49.010764923717424,-47.26664976232088,2,11710.888039117895,67.91668315737988
2025-01-24,trader_8,Greed,173.20076501980293,50.81466764879556,86.60038250990146,1,1440.4007334443652,57.8190241675631
2025-01-25,trader_8,Neutral,333.104374012233,47.77375813333301,166.5521870061165,7,1489.7548363128797,40.44267199581317
2025-01-26,trader_8,Fear,299.74125626790646,57.09360326724968,299.74125626790646,2,9825.904474364925,59.41656102028013
2025-01-27,trader_8,Extreme Greed,-131.30662499042853,45.58761567466138,-32.82665624760713,1,8530.9224377504,58.75156139280102
2025-01-28,trader_8,Fear,-14.118516436030689,55.21909573992304,-4.7061721453435625,5,3318.6808317423984,38.16292233607228
2025-01-29,trader_8,Greed,9.587640445344295,43.79844446835541,9.587640445344295,2,11303.782842599114,30.31379684962493
2025-01-30,trader_8,Neutral,155.2983328778693,52.93766807029754,77.64916643893466,3,12702.93702238939,60.33783827999457
2025-01-31,trader_8,Fear,100.85230423487278,48.516621758289894,50.42615211743639,4,11468.87293580941,45.898157026681076
2025-02-01,trader_8,Fear,-22.09178184252731,53.212708068918694,-11.045890921263656,4,8209.262921202228,62.559358982932345
2025-02-02,trader_8,Greed,-128.50626386722166,50.35949110911568,-128.50626386722166,2,11563.326303957905,58.865185440188
2025-02-03,trader_8,Fear,121.6455749116245,56.770272712616375,60.82278745581225,2,3346.5995860528114,56.47562218803601
2025-02-04,trader_8,Greed,59.76467229457488,49.11882085229289,59.76467229457488,2,13652.440788525184,66.2846967672053
2025-02-05,trader_8,Greed,5.322913734966136,51.2618892143945,1.7743045783220452,2,9798.93602124687,36.90626143329596
2025-02-06,trader_8,Fear,-107.70458816163622,53.88643669716062,-26.926147040409056,3,2278.3242860942505,60.00060716914781
2025-02-07,trader_8,Fear,57.542143443090374,51.71895999541176,57.542143443090374,2,1761.7417885024913,56.26627826491381
2025-02-08,trader_8,Greed,186.84291164722197,44.133465745601264,186.84291164722197,4,8639.842224461278,55.105214196071515
2025-02-09,trader_8,Extreme Greed,-9.663381836082188,44.990643096088434,-3.2211272786940626,3,3495.847316508571,66.97720367137049
2025-02-10,trader_8,Greed,360.83141443767124,50.97282672135522,360.83141443767124,3,14776.254102749048,48.19626411529589
2025-02-11,trader_8,Neutral,20.93246406184689,47.92724437839772,10.466232030923445,5,7089.778508386481,52.34893632850209
2025-02-12,trader_8,Extreme Fear,46.25556855166797,56.1708494691965,23.127784275833985,3,9294.80966484695,41.91148292917195
2025-02-13,trader_8,Extreme Fear,94.81029602011533,48.02527549831909,94.81029602011533,5,8714.438937522198,35.786196080279076
2025-02-14,trader_8,Greed,-96.877231348093,45.52475441595699,-96.877231348093,2,10192.707292623807,66.75408205035639
2025-02-15,trader_8,Neutral,11.692134544942455,46.92343156475022,5.8460672724712275,2,7296.182316532947,41.13968013429547
2025-02-16,trader_8,Extreme Greed,-206.6364967862989,46.10777089524291,-68.87883226209964,4,5679.449238199839,68.39373706954075
2025-02-17,trader_8,Neutral,63.071640512443096,49.00699281243253,21.023880170814365,5,2054.9685472044853,68.33394334523769
2025-02-18,trader_8,Neutral,261.2486451973665,50.46513708701204,130.62432259868325,3,2175.3232609969737,43.58259382254115
2025-02-19,trader_8,Fear,214.20057641517536,57.53656450963271,71.40019213839179,3,7913.184540020446,64.95992046452332
2025-02-20,trader_8,Extreme Greed,272.75992565929414,50.1312027262142,54.55198513185883,4,1783.5178016680984,50.258444750683196
2025-02-21,trader_8,Extreme Greed,340.9217833924237,44.13461516138969,113.64059446414124,4,7329.4308807004,62.699237403605615
2025-02-22,trader_8,Neutral,224.4905702228112,52.177222547434916,224.4905702228112,2,4956.758483320904,56.93683200987482
2025-02-23,trader_8,Extreme Fear,-72.94250486621567,55.5568177704952,-72.94250486621567,2,13382.598390057386,33.41475117306261
2025-02-24,trader_8,Neutral,98.75615101197864,47.923295158426335,24.68903775299466,2,1386.8165813178111,62.95362060684775
2025-02-25,trader_8,Fear,206.05499363683504,48.60769268396241,206.05499363683504,3,8045.786273408182,67.04856421594275
2025-02-26,trader_8,Greed,-10.852886723127057,42.351607132886386,-10.852886723127057,2,2305.6416825316446,66.8354463132078
2025-02-27,trader_8,Fear,98.1846656990325,57.081320565606305,98.1846656990325,2,13721.698728240683,50.736301789383035
2025-02-28,trader_8,Extreme Fear,48.775099836927,57.402341928728895,16.258366612309,2,14267.123143135246,44.74709695396579
2025-03-01,trader_8,Extreme Fear,-24.463630747360895,54.891572317245085,-8.154543582453632,4,14426.099214702082,55.54957025156952
2025-03-02,trader_8,Greed,-334.0363424843233,51.77182906594996,-66.80726849686467,1,3811.9170247156285,37.44033727423981
2025-03-03,trader_8,Fear,211.11423095081915,51.04934637697661,105.55711547540957,1,10435.222287022329,51.493392993723106
2025-03-04,trader_8,Neutral,202.10721720465344,49.276929091162046,40.42144344093069,5,14983.827580584837,53.168801409102315
2025-03-05,trader_8,Extreme Fear,133.49118214605545,53.86754796691388,133.49118214605545,4,3720.56895423284,68.9574229641771
2025-03-06,trader_8,Neutral,276.1688721446113,50.60473482173502,69.04221803615283,8,3375.255137594064,49.3596300133016
2025-03-07,trader_8,Greed,278.2545625777848,44.27191253182216,278.2545625777848,4,3696.0653628557648,44.24358695018988
2025-03-08,trader_8,Fear,61.36768350754886,52.61659180761416,61.36768350754886,3,9889.321220653745,45.48871428316819
2025-03-09,trader_8,Extreme Greed,-24.99740133863618,51.6953254153502,-24.99740133863618,2,7110.27758352358,53.271650591108404
2025-03-10,trader_8,Neutral,119.97502903633331,54.58800954258848,119.97502903633331,1,1929.8296627400891,52.0731289689434
2025-03-11,trader_8,Fear,-158.93681787455998,48.22346788426857,-158.93681787455998,3,3554.6686353892105,54.53829706525028
2025-03-12,trader_8,Neutral,-58.39778913656765,46.1227275832891,-11.67955782731353,1,1026.2184148683602,44.02597131816074
2025-03-13,trader_8,Fear,53.160011383586706,48.62317725049186,53.160011383586706,2,8527.078495827509,53.72423820448658
2025-03-14,trader_8,Neutral,8.766907286230811,45.51270332463153,8.766907286230811,4,6422.667891993694,63.66767072388015
2025-03-15,trader_8,Fear,1.7975697570556406,55.342183395288686,0.8987848785278203,2,1643.0204512072596,34.46412797807567
2025-03-16,trader_8,Fear,223.80422832481514,50.35642331999687,44.76084566496303,6,3602.623961787738,30.19199299269483
2025-03-17,trader_8,Neutral,52.007099104606404,50.55518666702596,10.40141982092128,3,3656.689814044152,67.06002476176886
2025-03-18,trader_8,Extreme Fear,-151.29789130409125,54.65077439998428,-75.64894565204563,5,6766.088515410323,58.64367671326054
2025-03-19,trader_8,Fear,33.541873298021116,50.70469105616509,33.541873298021116,3,10454.529375300324,67.29983498054958
2025-03-20,trader_8,Fear,206.58708950620962,54.74236561628199,206.58708950620962,4,5740.955725610557,41.73914309436057
2025-03-21,trader_8,Fear,193.28505777789016,50.657463761866616,193.28505777789016,2,3609.793860328575,59.87081778477716
2025-03-22,trader_8,Fear,226.85523470157983,53.81185342732113,226.85523470157983,4,5575.484287524249,36.89807359505862
2025-03-23,trader_8,Greed,191.88743974005052,49.12187981979493,95.94371987002526,4,9695.754187271606,39.41302203838998
2025-03-24,trader_8,Greed,-216.87275184625247,44.34405744408259,-216.87275184625247,2,5533.894830441827,38.797372553223255
2025-03-25,trader_8,Extreme Greed,-77.6439551004089,49.27242319569979,-77.6439551004089,2,8510.013642577009,63.4144941671557
2025-03-26,trader_8,Greed,145.87659760345554,51.27265632631409,48.62553253448518,2,8001.292700951265,34.1320191125312
2025-03-27,trader_8,Fear,338.9257165325561,52.79631956199527,112.97523884418537,4,7906.203027345428,41.839705005758674
2025-03-28,trader_8,Fear,92.38899904389025,56.630269481496235,30.796333014630083,3,1620.8560673504162,42.336843553147204
2025-03-29,trader_8,Greed,-275.18348695049576,47.654434995653425,-137.59174347524788,4,13149.599030309057,55.769656033039276
2025-03-30,trader_8,Extreme Fear,-44.72459271171756,51.814410821056086,-44.72459271171756,3,12843.738094244185,62.49609936125261
2025-03-31,trader_8,Neutral,-71.55930245199447,53.52729965278547,-71.55930245199447,6,11696.778257934136,33.35233733948657
2025-04-01,trader_8,Fear,22.45700064418591,52.45965270404406,11.228500322092955,2,1893.5644859359904,43.21430754796244
2025-04-02,trader_8,Fear,275.5182220929935,56.889916385563325,275.5182220929935,2,7734.9406718646305,31.834080734988063
2025-04-03,trader_8,Extreme Fear,21.539938036502647,50.66550120454287,7.1799793455008825,2,4009.891130237477,31.48701152198584
2025-04-04,trader_8,Fear,-186.11308961824176,57.17303145464051,-186.11308961824176,5,12709.170102141208,57.59964785417225
2025-04-05,trader_8,Extreme Greed,-53.264032184549336,49.74398537017255,-53.264032184549336,1,14091.072623726563,41.64013453601126
2025-04-06,trader_8,Neutral,207.84361139715696,48.91332836466193,51.96090284928924,5,13436.308464127875,45.50326669747332
2025-04-07,trader_8,Greed,-27.380837568173447,49.84510135677553,-13.690418784086724,3,2570.819134719,69.62260851026939
2025-04-08,trader_8,Fear,133.75168793275364,57.755431937239536,133.75168793275364,5,4289.279879667498,47.69883707974074
2025-04-09,trader_8,Fear,-97.28190506258522,51.33842064343386,-97.28190506258522,1,10603.009089915075,47.15879922870029
2025-04-10,trader_8,Extreme Greed,130.9110907687664,48.946720036441995,130.9110907687664,2,11933.06451706692,69.66030753114008
2025-04-11,trader_8,Neutral,-103.53134238414225,49.375977437537934,-51.765671192071125,3,13988.251916962054,33.778282050748764
2025-04-12,trader_8,Neutral,156.8286822033976,52.08954123428422,78.4143411016988,1,2694.220034481084,67.19939132536538
2025-04-13,trader_8,Greed,-57.59262569448893,47.92658647885447,-14.398156423622233,4,4777.668346075321,46.45384995526001
2025-04-14,trader_8,Fear,209.6172999824114,49.29183917808749,52.40432499560285,2,13813.526376430618,46.17050860260612
2025-04-15,trader_8,Neutral,-2.2583401193495973,47.51759386545448,-0.7527800397831991,3,13448.029467940996,38.76737382609327
2025-04-16,trader_8,Greed,-259.4744191558464,47.825516963846,-129.7372095779232,4,12241.017779239868,45.985539299757434
2025-04-17,trader_8,Fear,43.64860810332483,53.14767374075443,43.64860810332483,3,6665.175850665331,47.16191975888463
2025-04-18,trader_8,Fear,103.01269203729659,52.55882588424103,51.506346018648294,1,14069.340378032828,51.0699899952299
2025-04-19,trader_8,Neutral,-47.121543241573804,49.81907568836002,-23.560771620786902,1,3859.7066166620757,60.6684669768287
2025-04-20,trader_8,Fear,206.1065889136243,48.213888466750795,103.05329445681215,2,6908.073511840123,66.81559326000146
2025-04-21,trader_8,Extreme Greed,-326.60684910145045,47.55009086474851,-326.60684910145045,3,7614.444603955267,49.66453379361323
2025-04-22,trader_8,Extreme Fear,-53.01965089561401,49.47954738773971,-26.509825447807003,4,2869.8157220887692,49.57088903590433
2025-04-23,trader_8,Greed,10.922633981455064,42.17785141262483,10.922633981455064,3,9430.16028577036,48.15731846971961
2025-04-24,trader_8,Neutral,-81.79340805949712,49.97245480189563,-81.79340805949712,4,3010.084488280333,56.44108232937469
2025-04-25,trader_8,Greed,113.14808498512501,46.4968967336934,37.716028328375,5,9999.249122960266,50.78969945749069
2025-04-26,trader_8,Greed,141.06163357130697,46.49481965185428,141.06163357130697,4,6517.865399596364,38.071983253687605
2025-04-27,trader_8,Extreme Fear,-8.939520236179519,54.08904861030038,-2.979840078726506,4,1363.4542569548933,33.59942225398483
2025-04-28,trader_8,Fear,176.92874671809813,57.722598017417106,58.97624890603271,5,12052.13758341637,37.174134370582074
2025-04-29,trader_8,Greed,32.473048272243034,42.398056832220874,32.473048272243034,2,14256.143564943508,41.66895548721443
2025-04-30,trader_8,Fear,254.51721221557887,49.291364040663346,63.629303053894716,1,8837.775338175885,39.87665980435162
2025-05-01,trader_8,Extreme Greed,-22.47599951102241,43.51341258691533,-22.47599951102241,2,8796.46893582332,61.48226615961465
2025-05-02,trader_8,Fear,239.7198258955637,48.84669814275289,119.85991294778185,6,3967.741291189659,43.60900966089568
2024-12-01,trader_9,Fear,-19.5184449233644,57.09525559362329,-9.7592224616822,2,10195.51229119894,56.152186375373226
2024-12-02,trader_9,Extreme Fear,150.98852221437173,51.18851808936582,50.329507404790576,1,4876.623656373127,39.95593540772768
2024-12-03,trader_9,Fear,118.40698297918934,51.281034758418215,59.20349148959467,1,7743.552514372689,32.233528835058976
2024-12-04,trader_9,Extreme Greed,-170.47012254196193,49.905921286504125,-170.47012254196193,3,8954.916771024871,62.56843593531472
2024-12-05,trader_9,Greed,82.92251352515228,51.3768210215947,27.640837841717428,2,5971.86501442107,41.2411170508081
2024-12-06,trader_9,Fear,105.71389900857574,50.22529782498886,105.71389900857574,3,4539.672964312258,55.15442341378009
2024-12-07,trader_9,Greed,53.25837469903938,51.0865556134036,26.62918734951969,4,6543.175341395637,40.858426520839636
2024-12-08,trader_9,Fear,136.80040106659607,49.23255619950882,136.80040106659607,2,9246.545168516766,40.17009610458175
2024-12-09,trader_9,Fear,340.312488215082,49.213047045651635,340.312488215082,4,7866.433352204831,32.96476697543832
2024-12-10,trader_9,Extreme Fear,60.11824053063576,52.6873352682146,60.11824053063576,6,7489.731126237601,59.499579378396774
2024-12-11,trader_9,Fear,-136.37041140941471,49.61163687896161,-136.37041140941471,4,2956.8032553089224,53.33661741040496
2024-12-12,trader_9,Extreme Greed,55.80471000816944,42.96250583237725,27.90235500408472,4,5159.640213789787,42.23210329797915
2024-12-13,trader_9,Extreme Greed,186.84354408824004,49.98749148952001,93.42177204412002,5,1932.7092231444603,50.64203289367171
2024-12-14,trader_9,Fear,225.21993144383825,54.72225380547175,56.30498286095956,4,3864.756615826278,57.313490641155965
2024-12-15,trader_9,Greed,-39.57986394404614,51.31028596277562,-13.193287981348712,2,4568.347389756571,62.545115208919206
2024-12-16,trader_9,Greed,170.13936362070783,50.38149165376357,56.713121206902606,4,9123.065491667567,65.52431676045887
2024-12-17,trader_9,Neutral,157.40056620100387,52.36494208716779,78.70028310050193,1,4450.4381749250715,35.72790015520968
2024-12-18,trader_9,Greed,139.33467968533415,43.84945337211732,139.33467968533415,1,12641.972977108062,53.65799725772099
2024-12-19,trader_9,Neutral,57.117393725377475,46.83464253968849,14.279348431344369,2,3952.28976850293,39.5491524764458
2024-12-20,trader_9,Extreme Greed,73.59668492124524,42.78109688751156,12.266114153540874,3,6626.882617897471,55.86389135209882
2024-12-21,trader_9,Neutral,127.649419138453,54.33501876702435,127.649419138453,7,8633.30005655804,60.614079756786154
2024-12-22,trader_9,Extreme Greed,-219.82685481119472,49.89712009210549,-219.82685481119472,2,3803.093101041325,34.52882599733797
2024-12-23,trader_9,Greed,-100.49947257687242,51.599365717988846,-100.49947257687242,2,2439.319864301955,33.09949160542998
2024-12-24,trader_9,Greed,-117.59138001872518,43.89347723629859,-58.79569000936259,5,2252.6973617538433,56.07894855691843
2024-12-25,trader_9,Neutral,252.20807767719234,50.0069662779531,50.441615535438466,3,14515.441851288015,35.97047587955225
2024-12-26,trader_9,Greed,-227.5847241299764,44.75922553068103,-227.5847241299764,3,1219.0624511889237,32.57499534060158
2024-12-27,trader_9,Extreme Fear,232.52361193173687,56.88177910378383,116.26180596586843,2,8335.638837599996,35.39499385632191
2024-12-28,trader_9,Extreme Fear,40.751188296345624,49.528058093182835,40.751188296345624,2,2090.1809002891287,37.66797084646538
2024-12-29,trader_9,Extreme Greed,289.1824252239466,47.88691720363404,144.5912126119733,6,7631.675852069807,60.21815237301031
2024-12-30,trader_9,Extreme Greed,-126.83158546932577,51.64145795865558,-63.41579273466289,2,5863.563064504744,67.25433468825837
2024-12-31,trader_9,Fear,226.4903123905685,49.20738352708987,113.24515619528425,4,7369.091005164225,59.91061108560129
2025-01-01,trader_9,Fear,288.6558033141042,48.198799086972805,96.2186011047014,8,11291.621547765544,41.616436885689865
2025-01-02,trader_9,Fear,-4.149945328489153,53.62770070801532,-2.0749726642445765,3,8588.495397085655,41.299953473893616
2025-01-03,trader_9,Fear,197.13664280803053,51.5152804159688,197.13664280803053,2,10274.956224579897,44.849105910297226
2025-01-04,trader_9,Greed,260.00871858635344,49.29235509468361,260.00871858635344,3,6807.629406445355,47.34172411215204
2025-01-05,trader_9,Neutral,-109.27024459769879,52.04824165390716,-109.27024459769879,1,10615.497023892143,52.713043655983356
2025-01-06,trader_9,Fear,120.19802665975097,52.6924494587054,40.06600888658365,2,9951.472402642023,64.91493143068504
2025-01-07,trader_9,Neutral,307.5875398836437,46.69520160329462,61.51750797672874,1,2296.0649387293824,58.50418737018932
2025-01-08,trader_9,Extreme Fear,-325.069492021312,51.10703523558241,-162.534746010656,2,10421.305603449162,62.655909054462825
2025-01-09,trader_9,Extreme Greed,-31.944031014850225,50.76296640491485,-15.972015507425112,2,5412.622062155494,65.00748853834915
2025-01-10,trader_9,Fear,-149.54216240173952,52.589165242987356,-49.847387467246506,1,7850.631642739303,62.533733161804335
2025-01-11,trader_9,Extreme Fear,293.2753721636544,48.69591847396309,293.2753721636544,5,12367.191518225272,62.53049205402617
2025-01-12,trader_9,Greed,216.71643261399464,51.260074176032504,216.71643261399464,1,14422.406156718122,41.08642455376779
2025-01-13,trader_9,Extreme Greed,19.654624500018514,45.88795118961403,19.654624500018514,1,3191.110587126391,39.99572779469459
2025-01-14,trader_9,Neutral,170.44655831834086,50.21815701383255,85.22327915917043,1,2367.328453765721,34.062264137167155
2025-01-15,trader_9,Greed,-402.77206761638365,44.049160325159995,-80.55441352327674,3,12918.043750165209,47.334677947873395
2025-01-16,trader_9,Greed,-32.30271507565483,51.955492647395694,-32.30271507565483,6,14297.190948468044,36.06667841430481
2025-01-17,trader_9,Extreme Fear,263.96825910215654,52.316155173723494,65.99206477553913,2,13575.915905613128,42.17773795961496
2025-01-18,trader_9,Neutral,-120.99998977867062,48.58146866401693,-120.99998977867062,2,12171.039145158418,52.758801350449644
2025-01-19,trader_9,Extreme Greed,-6.240888567018779,48.36544488576724,-1.5602221417546946,4,1176.9964196002588,38.689862899235216
2025-01-20,trader_9,Extreme Fear,164.99194635888796,56.136360238018305,164.99194635888796,3,10097.070185176746,33.36440397238743
2025-01-21,trader_9,Fear,173.08103595388272,52.75796814994601,173.08103595388272,2,4341.811265785698,39.06215394105165
2025-01-22,trader_9,Neutral,-59.94450883685336,52.75973908749888,-59.94450883685336,1,13291.181895994485,33.19324266251493
2025-01-23,trader_9,Fear,313.8755733737143,48.22133275558118,78.46889334342858,2,3133.696880530339,35.52334626408036
2025-01-24,trader_9,Fear,43.931673129770125,51.06668630313116,10.982918282442531,2,3004.305908886108,67.80316791231328
2025-01-25,trader_9,Extreme Greed,-31.51640844896653,42.44909496508731,-31.51640844896653,2,2807.348898034867,48.26047026887161
2025-01-26,trader_9,Fear,-6.284031515499166,52.281280507101414,-1.0473385859165276,2,7479.629200783309,69.57024954460235
2025-01-27,trader_9,Greed,-1.9969676395021096,51.62075378037223,-0.2852810913574442,3,14099.171811733624,53.444813952219874
2025-01-28,trader_9,Fear,112.03953162292498,56.365201944475785,37.346510540975,1,12670.505821635365,33.4973078997457
2025-01-29,trader_9,Greed,-5.486116443072866,47.04074946840088,-2.743058221536433,2,1534.1504830952808,47.19270792565528
2025-01-30,trader_9,Extreme Fear,97.97968742991982,48.290387826597744,97.97968742991982,4,12197.612356698623,54.42024696167277
2025-01-31,trader_9,Fear,255.8516185193265,54.13052025869479,63.96290462983163,4,6328.063179293498,60.775165858526904
2025-02-01,trader_9,Greed,49.042488717390356,42.88278192968409,24.521244358695178,5,10173.254784068817,43.61269617192766
2025-02-02,trader_9,Fear,13.066582418470773,52.24433888857579,13.066582418470773,3,7952.733396884399,51.770156374034514
2025-02-03,trader_9,Extreme Greed,116.61561171483761,45.72366298228603,116.61561171483761,1,11364.267070583744,60.80121874806066
2025-02-04,trader_9,Extreme Greed,35.64573881954288,49.73418210905363,35.64573881954288,3,13683.372936491354,53.403995941799444
2025-02-05,trader_9,Fear,143.0203175914602,57.14815975764981,71.5101587957301,1,8865.169937269933,30.54417581802673
2025-02-06,trader_9,Neutral,-284.39440474687603,45.73384016652008,-284.39440474687603,3,13180.671952489487,59.8506424532882
2025-02-07,trader_9,Fear,102.17105753461294,51.90702550688109,51.08552876730647,4,8337.561577177372,31.313417163355105
2025-02-08,trader_9,Neutral,-1.3430509923831195,53.852828290969,-0.26861019847662393,2,3381.4963481690643,49.79646419106642
2025-02-09,trader_9,Neutral,38.537615193282534,52.856268042879975,12.845871731094178,3,12569.028942450057,48.0855622048979
2025-02-10,trader_9,Neutral,128.91431159782184,54.824473570470744,128.91431159782184,3,9561.442324606835,39.57859118137867
2025-02-11,trader_9,Extreme Greed,-151.0326755272373,47.98193878517893,-151.0326755272373,3,9394.962016965528,52.66669815000658
2025-02-12,trader_9,Greed,-153.22661646430956,45.0774951660782,-153.22661646430956,4,7979.969037489774,51.33307371011746
2025-02-13,trader_9,Greed,31.678275069272754,50.276711355691944,31.678275069272754,5,14179.756539859018,51.29404506068556
2025-02-14,trader_9,Extreme Greed,-74.94771834957498,45.420950057594254,-24.98257278319166,2,1594.5927468377588,48.501359415132015
2025-02-15,trader_9,Neutral,-37.78711836262907,54.82548761539599,-37.78711836262907,1,11274.095775915748,69.79014752247886
2025-02-16,trader_9,Greed,233.2005111923073,47.55703540720301,38.86675186538455,2,4804.3392307827435,60.71750206472045
2025-02-17,trader_9,Extreme Greed,134.68819058320253,47.13966512522646,33.67204764580063,3,6336.06714705471,61.10570278710756
2025-02-18,trader_9,Neutral,226.29971960106357,53.892140134241906,226.29971960106357,4,4873.379190507147,56.23794843353568
2025-02-19,trader_9,Fear,114.80453636646823,49.90748263705803,57.40226818323411,2,10789.398293436634,55.548936352680236
2025-02-20,trader_9,Neutral,105.1586801045011,52.68410543114034,35.052893368167034,5,8593.74180149632,44.844466551063526
2025-02-21,trader_9,Greed,240.48931363902628,48.78072512321917,80.1631045463421,4,8538.663673277882,35.83556985933149
2025-02-22,trader_9,Greed,25.561138969548473,48.487218801549055,8.520379656516157,2,1513.9117592647976,37.42298410980191
2025-02-23,trader_9,Greed,198.99844205887317,47.24707541182266,198.99844205887317,2,12051.314868466941,36.7241019922072
2025-02-24,trader_9,Fear,49.629579078306705,55.6127142962536,16.543193026102234,3,5235.0554449197625,35.27083554388144
2025-02-25,trader_9,Neutral,129.02974856664957,54.94505104220559,129.02974856664957,5,7603.13921859744,40.75617218245925
2025-02-26,trader_9,Extreme Fear,-59.41015602116934,52.08657682209836,-59.41015602116934,3,2880.1575015326134,67.30519862957439
2025-02-27,trader_9,Extreme Greed,-47.0839092679261,48.1349277185198,-47.0839092679261,2,13817.234202033753,64.10042545156821
2025-02-28,trader_9,Greed,-132.43902958885496,47.203463368715745,-44.14634319628499,2,8580.082672537828,30.738636195729438
2025-03-01,trader_9,Extreme Fear,176.50859536192098,53.93675074397902,88.25429768096049,3,2478.157980661992,69.65607452198446
2025-03-02,trader_9,Fear,44.77544788553391,49.98552403537093,22.387723942766954,5,8989.018555630628,65.36777884913477
2025-03-03,trader_9,Extreme Fear,166.2315827900045,51.53154402282538,83.11579139500225,1,13031.91627205826,64.73861364849475
2025-03-04,trader_9,Neutral,27.619898782996675,50.14207174477286,9.206632927665558,7,11847.897851477386,59.592865374623855
2025-03-05,trader_9,Neutral,-247.36379062303916,51.29567395168772,-123.68189531151958,2,6689.597939962964,59.22240323589861
2025-03-06,trader_9,Extreme Greed,-70.40201597033362,50.09281264371433,-70.40201597033362,1,8807.866666693397,41.61189932176137
2025-03-07,trader_9,Greed,24.384977575293718,47.01240477425353,12.192488787646859,3,8309.333316807046,43.40991342801324
2025-03-08,trader_9,Extreme Fear,-122.00585596513906,51.07943707661932,-122.00585596513906,1,8107.573544891182,57.6976141007252
2025-03-09,trader_9,Greed,5.183642275309914,47.190917303397285,1.727880758436638,3,5740.20360718203,38.96689106987607
2025-03-10,trader_9,Neutral,242.81841411118552,47.30374822366024,80.93947137039517,6,3745.9508962742025,48.732972294742204
